Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Number of Premises Baited,Number of Premises with Garbage,Number of Premises with Rats,Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
05/01/2015,Completed,05/06/2015,15-01730402,Rodent Baiting/Rat Complaint,4,3,0,Dispatch Crew,Inspected and baited,3520 N BELL AVE,60618,1160741.84688318,1923336.51039599,47,19,5,41.945331345573706,-87.68457573764512,"(41.945331345574, -87.684575737645)"
05/01/2015,Completed,05/06/2015,15-01724723,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",5053 N WASHTENAW AVE,60625,1157447.88559916,1933536.85548106,40,20,4,41.973389458817586,-87.69640443931671,"(41.973389458818, -87.696404439317)"
05/01/2015,Completed,05/08/2015,15-01716958,Rodent Baiting/Rat Complaint,1,0,0,Dispatch Crew,Inspected and baited,2018 W ADAMS ST,60612,1162909.44008751,1899085.00593105,2,12,28,41.878738221884696,-87.67729030702034,"(41.878738221885, -87.67729030702)"
05/01/2015,Completed,05/01/2015,15-01723312,Rodent Baiting/Rat Complaint,5,4,7,Dispatch Crew,Inspected and baited,2227 W FARWELL AVE,60645,1160050.04627589,1945558.4105302,50,24,2,42.00632357636825,-87.68650178981011,"(42.006323576368, -87.68650178981)"
05/01/2015,Completed,05/06/2015,15-01732956,Rodent Baiting/Rat Complaint,2,0,0,Dispatch Crew,Inspected and baited,2626 W FARWELL AVE,60645,1157580.34511086,1945360.14611686,50,24,2,42.00583037399496,-87.69559359355756,"(42.005830373995, -87.695593593558)"
05/01/2015,Completed,05/05/2015,15-01720725,Rodent Baiting/Rat Complaint,0,1,1,Dispatch Crew,"Area inspected, no cause and no baiting",7710 W HORTENSE AVE,60631,1123984.8093279,1941534.09861804,41,16,10,41.99595149247215,-87.81928181965253,"(41.995951492472, -87.819281819653)"
05/01/2015,Completed,05/05/2015,15-01727558,Rodent Baiting/Rat Complaint,0,2,2,Dispatch Crew,"Area inspected, no cause and no baiting",3818 W BERTEAU AVE,60618,1150166.16327603,1927641.87980931,39,17,16,41.957358675441206,-87.72333553747458,"(41.957358675441, -87.723335537475)"
05/01/2015,Completed,05/04/2015,15-01720273,Rodent Baiting/Rat Complaint,4,7,0,Dispatch Crew,Inspected and baited,2516 W MARQUETTE RD,60629,1160863.12671404,1860150.35942859,15,8,66,41.77193970401319,-87.68588131378749,"(41.771939704013, -87.685881313787)"
05/01/2015,Completed,05/06/2015,15-01725687,Rodent Baiting/Rat Complaint,4,6,5,Dispatch Crew,Inspected and baited,6137 N SACRAMENTO AVE,60659,1155235.18672813,1940705.6198708,50,24,2,41.99310576621324,-87.70434749620739,"(41.993105766213, -87.704347496207)"
05/01/2015,Completed,05/05/2015,15-01723406,Rodent Baiting/Rat Complaint,2,3,2,Dispatch Crew,Inspected and baited,840 N CALIFORNIA AVE,60622,1157570.14926974,1905474.91317771,26,12,24,41.896383040295106,-87.69672109970598,"(41.896383040295, -87.696721099706)"
05/01/2015,Completed,05/05/2015,15-01723062,Rodent Baiting/Rat Complaint,1,7,1,Dispatch Crew,Inspected and baited,2925 N ROCKWELL ST,60618,1158529.55970561,1919453.69762656,1,14,21,41.93472231382943,-87.6928139178615,"(41.934722313829, -87.692813917861)"
05/01/2015,Completed,05/05/2015,15-01723358,Rodent Baiting/Rat Complaint,2,7,2,Dispatch Crew,Inspected and baited,2601 N NEW ENGLAND AVE,60707,1129982.52302751,1916529.20426579,36,25,18,41.92723447830978,-87.79779343473122,"(41.92723447831, -87.797793434731)"
05/01/2015,Completed,05/05/2015,15-01721188,Rodent Baiting/Rat Complaint,0,3,0,Dispatch Crew,"Area inspected, no cause and no baiting",6236 S MOODY AVE,60638,1136481.18588778,1862537.71132616,23,8,64,41.778959965949156,-87.77520268184253,"(41.778959965949, -87.775202681843)"
05/01/2015,Completed,05/06/2015,15-01726932,Rodent Baiting/Rat Complaint,8,10,12,Dispatch Crew,Inspected and baited,1124 W BARRY AVE,60657,1168151.7728929,1920736.67380584,44,19,6,41.938040147909156,-87.65741510379439,"(41.938040147909, -87.657415103794)"
05/01/2015,Completed,05/05/2015,15-01722751,Rodent Baiting/Rat Complaint,12,10,15,Dispatch Crew,Inspected and baited,1607 E 55TH ST,60615,1187679.9411811,1868839.6185071,5,2,41,41.79518768094211,-87.58730379314856,"(41.795187680942, -87.587303793149)"
05/01/2015,Completed,05/05/2015,15-01724822,Rodent Baiting/Rat Complaint,3,1,1,Dispatch Crew,"No contact, left door hanger",1022 N ST LOUIS AVE,60651,1152854.81202499,1906588.77752955,27,11,23,41.89953429625597,-87.71401021013035,"(41.899534296256, -87.71401021013)"
05/01/2015,Completed,05/06/2015,15-01720670,Rodent Baiting/Rat Complaint,1,2,1,Dispatch Crew,Inspected and baited,6438 N WAYNE AVE,60626,1166106.74282753,1942940.50799494,40,24,1,41.99901227077399,-87.66429373352479,"(41.999012270774, -87.664293733525)"
05/01/2015,Completed,05/06/2015,15-01727591,Rodent Baiting/Rat Complaint,0,3,3,Dispatch Crew,"Area inspected, no cause and no baiting",2053 W BIRCHWOOD AVE,60645,1161216.32637553,1949799.65697808,49,24,1,42.01793740285753,-87.68209218262542,"(42.017937402858, -87.682092182625)"
05/01/2015,Completed,05/05/2015,15-01729086,Rodent Baiting/Rat Complaint,1,2,1,Dispatch Crew,Inspected and baited,5867 N CICERO AVE,60646,1143294.87470283,1938728.12709507,39,17,12,41.98791164260604,-87.74831850284845,"(41.987911642606, -87.748318502848)"
05/01/2015,Completed,05/05/2015,15-01722701,Rodent Baiting/Rat Complaint,8,0,8,Dispatch Crew,Inspected and baited,1604 E 55TH ST,60615,1187651.2411811,1868838.9185071,5,2,41,41.79518644350736,-87.58740905704975,"(41.795186443507, -87.58740905705)"
05/01/2015,Completed,05/05/2015,15-01718564,Rodent Baiting/Rat Complaint,2,1,2,Dispatch Crew,Inspected and baited,5711 N SPAULDING AVE,60659,1153344.58447783,1937810.80863395,40,17,13,41.98520014933866,-87.71137919482867,"(41.985200149339, -87.711379194829)"
05/01/2015,Completed,05/07/2015,15-01720163,Rodent Baiting/Rat Complaint,4,5,5,Dispatch Crew,Inspected and baited,8722 S SAGINAW AVE,60617,1195391.41997806,1847656.22441931,7,4,46,41.736871849760504,-87.55972491759039,"(41.736871849761, -87.55972491759)"
05/01/2015,Completed,05/05/2015,15-01719467,Rodent Baiting/Rat Complaint,1,2,4,Dispatch Crew,Inspected and baited,1045 N PULASKI RD,60651,1149530.28631354,1906680.26359139,27,11,23,41.8998505515232,-87.72621888896897,"(41.899850551523, -87.726218888969)"
05/01/2015,Completed,05/05/2015,15-01723142,Rodent Baiting/Rat Complaint,3,7,4,Dispatch Crew,Inspected and baited,3675 N ELSTON AVE,60618,1153563.55972343,1924276.20769286,33,17,16,41.948055998981694,-87.71093542952525,"(41.948055998982, -87.710935429525)"
05/01/2015,Completed,05/07/2015,15-01730067,Rodent Baiting/Rat Complaint,1,6,1,Dispatch Crew,Inspected and baited,5218 W FLETCHER ST,60641,1141029.76157235,1920444.87928668,30,25,19,41.937782975798626,-87.75710209620824,"(41.937782975799, -87.757102096208)"
05/01/2015,Completed,05/05/2015,15-01716967,Rodent Baiting/Rat Complaint,1,3,1,Dispatch Crew,Inspected and baited,3521 S PAULINA ST,60609,1165592.17202854,1881376.14776578,11,9,59,41.830086781105514,-87.6679437445639,"(41.830086781106, -87.667943744564)"
05/01/2015,Completed,05/06/2015,15-01730859,Rodent Baiting/Rat Complaint,3,5,3,Dispatch Crew,Inspected and baited,5058 S LAWNDALE AVE,60632,1152562.57061744,1870829.07630657,14,8,62,41.80141116225187,-87.71602780934538,"(41.801411162252, -87.716027809345)"
05/01/2015,Completed,05/05/2015,15-01732817,Rodent Baiting/Rat Complaint,3,6,3,Dispatch Crew,Inspected and baited,5305 W NEWPORT AVE,60641,1140387.77707605,1922425.91660599,38,16,15,41.943230955235414,-87.75941279816567,"(41.943230955235, -87.759412798166)"
05/01/2015,Completed,05/07/2015,15-01723768,Rodent Baiting/Rat Complaint,1,1,1,Dispatch Crew,Inspected and baited,6726 W DAKIN ST,60634,1130839.85500396,1925402.9786172,38,16,17,41.95157040589081,-87.7944380494064,"(41.951570405891, -87.794438049406)"
05/02/2015,Completed,05/07/2015,15-01753456,Rodent Baiting/Rat Complaint,2,4,0,Dispatch Crew,Inspected and baited,5720 W HIGGINS AVE,60630,1137020.81998173,1932667.27622983,45,16,11,41.97139542959977,-87.77154147340609,"(41.9713954296, -87.771541473406)"
05/02/2015,Completed,05/08/2015,15-01742322,Rodent Baiting/Rat Complaint,5,6,4,Dispatch Crew,Inspected and baited,2661 W MAYPOLE AVE,60612,1158612.2657796,1900852.82488576,2,12,27,41.88367833453961,-87.69302027214378,"(41.88367833454, -87.693020272144)"
05/02/2015,Completed,05/07/2015,15-01744433,Rodent Baiting/Rat Complaint,2,2,1,Dispatch Crew,Inspected and baited,912 W 36TH ST,60609,1170995.77303014,1880894.10602005,11,9,60,41.82864745207121,-87.64813204112296,"(41.828647452071, -87.648132041123)"
05/02/2015,Completed,05/06/2015,15-01753106,Rodent Baiting/Rat Complaint,9,12,9,Dispatch Crew,Inspected and baited,2940 W LYNDALE ST,60647,1156357.44997637,1914945.73303338,35,14,22,41.92239637451892,-87.70091866541406,"(41.922396374519, -87.700918665414)"
05/02/2015,Completed,05/07/2015,15-01754869,Rodent Baiting/Rat Complaint,1,1,1,Dispatch Crew,Inspected and baited,7342 S HARVARD AVE,60621,1175227.53411019,1856263.64017453,17,7,69,41.76096529023722,-87.63334194245783,"(41.760965290237, -87.633341942458)"
05/02/2015,Completed,05/07/2015,15-01750408,Rodent Baiting/Rat Complaint,0,2,2,Dispatch Crew,"Area inspected, no cause and no baiting",2101 W RACE AVE,60612,1162300.59150887,1903733.38762957,26,12,24,41.891506522576535,-87.67939581372855,"(41.891506522577, -87.679395813729)"
05/02/2015,Completed,05/05/2015,15-01744105,Rodent Baiting/Rat Complaint,1,5,1,Dispatch Crew,Inspected and baited,6212 W WAVELAND AVE,60634,1134302.54121948,1923954.11422269,38,16,17,41.94753411768962,-87.78174332333535,"(41.94753411769, -87.781743323335)"
05/02/2015,Completed,05/06/2015,15-01755929,Rodent Baiting/Rat Complaint,3,2,3,Dispatch Crew,Inspected and baited,1136 W COLUMBIA AVE,60626,1167379.1760022,1944999.96518619,49,24,1,42.00463607972316,-87.65955322361403,"(42.004636079723, -87.659553223614)"
05/02/2015,Completed,05/07/2015,15-01744824,Rodent Baiting/Rat Complaint,0,4,0,Dispatch Crew,"Area inspected, no cause and no baiting",5400 S KOLIN AVE,60632,1148280.97981453,1868449.19563258,23,8,62,41.79496371130599,-87.73179126333613,"(41.794963711306, -87.731791263336)"
05/02/2015,Completed,05/06/2015,15-01745676,Rodent Baiting/Rat Complaint,3,2,1,Dispatch Crew,Inspected and baited,1901 W ERIE ST,60622,1163613.42579117,1904365.16639306,1,12,24,41.89321261583022,-87.67455657757462,"(41.89321261583, -87.674556577575)"
05/02/2015,Completed,05/06/2015,15-01740357,Rodent Baiting/Rat Complaint,2,1,0,Dispatch Crew,Inspected and baited,7448 N MAPLEWOOD AVE,60645,1158055.08009545,1949416.88648152,50,24,2,42.016952480551865,-87.69373547742447,"(42.016952480552, -87.693735477424)"
05/02/2015,Completed,05/06/2015,15-01749196,Rodent Baiting/Rat Complaint,3,3,5,Dispatch Crew,Inspected and baited,1306 W MELROSE ST,60657,1167015.20350284,1921695.63361004,44,19,6,41.9406960945946,-87.6615645894062,"(41.940696094595, -87.661564589406)"
05/02/2015,Completed,05/07/2015,15-01740988,Rodent Baiting/Rat Complaint,1,0,1,Dispatch Crew,Inspected and baited,6706 W 64TH ST,60638,1132816.23081708,1861340.76467621,23,8,64,41.77573980602354,-87.78866683863264,"(41.775739806024, -87.788666838633)"
05/02/2015,Completed,05/06/2015,15-01753637,Rodent Baiting/Rat Complaint,8,4,10,Dispatch Crew,Inspected and baited,6110 N CALIFORNIA AVE,60659,1156564.66833208,1940447.00006591,50,24,2,41.99236920252307,-87.69946419688026,"(41.992369202523, -87.69946419688)"
05/02/2015,Completed,05/06/2015,15-01746504,Rodent Baiting/Rat Complaint,4,1,2,Dispatch Crew,Inspected and baited,2045 W GEORGE ST,60618,1162112.1900014,1919250.62997779,1,19,5,41.93409088011501,-87.67965339680057,"(41.934090880115, -87.679653396801)"
05/02/2015,Completed,05/07/2015,15-01748192,Rodent Baiting/Rat Complaint,0,5,0,Dispatch Crew,"Area inspected, no cause and no baiting",6605 S JUSTINE ST,60636,1167143.38601654,1860926.215302,17,7,67,41.7739367071227,-87.66283761989281,"(41.773936707123, -87.662837619893)"
05/02/2015,Completed,05/07/2015,15-01746979,Rodent Baiting/Rat Complaint,2,10,7,Dispatch Crew,Inspected and baited,5943 S ROCKWELL ST,60629,1160057.51869561,1865156.64499091,16,8,66,41.78569425884876,-87.68869686808861,"(41.785694258849, -87.688696868089)"
05/02/2015,Completed,05/07/2015,15-01743422,Rodent Baiting/Rat Complaint,2,0,0,Dispatch Crew,Inspected and baited,5315 N LATROBE AVE,60630,1140486.02001868,1934816.16133206,45,16,11,41.97722908645241,-87.75874633111592,"(41.977229086452, -87.758746331116)"
05/02/2015,Completed,05/06/2015,15-01744726,Rodent Baiting/Rat Complaint,0,4,0,Dispatch Crew,"Area inspected, no cause and no baiting",1532 N MASON AVE,60651,1136407.72198919,1909576.04191727,29,25,25,41.908041639502095,-87.77434962143174,"(41.908041639502, -87.774349621432)"
05/02/2015,Completed,05/06/2015,15-01754249,Rodent Baiting/Rat Complaint,3,3,0,Dispatch Crew,Inspected and baited,7446 N ROCKWELL ST,60645,1157734.93028873,1949395.4081106,50,24,2,42.01690010166835,-87.69491413851965,"(42.016900101668, -87.69491413852)"
05/02/2015,Completed,05/06/2015,15-01753595,Rodent Baiting/Rat Complaint,8,4,10,Dispatch Crew,Inspected and baited,6121 N MOZART ST,60659,1156232.67292098,1940513.06546887,50,24,2,41.99255722559823,-87.7006835932538,"(41.992557225598, -87.700683593254)"
05/02/2015,Completed,05/07/2015,15-01746983,Rodent Baiting/Rat Complaint,2,10,7,Dispatch Crew,Inspected and baited,5941 S ROCKWELL ST,60629,1160057.21869561,1865170.14499091,16,8,66,41.785731310870915,-87.68869759693318,"(41.785731310871, -87.688697596933)"
05/02/2015,Completed,05/05/2015,15-01741801,Rodent Baiting/Rat Complaint,0,2,2,Dispatch Crew,"Area inspected, no cause and no baiting",4342 W LAWRENCE AVE,60630,1146454.41319085,1931546.25503396,39,17,14,41.96814427333738,-87.73688130551048,"(41.968144273337, -87.73688130551)"
05/02/2015,Completed,05/07/2015,15-01752565,Rodent Baiting/Rat Complaint,3,2,4,Dispatch Crew,Inspected and baited,8230 S THROOP ST,60620,1169092.05239577,1850195.5710917,21,6,71,41.74444849521309,-87.65600391509763,"(41.744448495213, -87.656003915098)"
05/02/2015,Completed,05/07/2015,15-01748465,Rodent Baiting/Rat Complaint,3,4,3,Dispatch Crew,Inspected and baited,3223 W CORTEZ ST,60651,1154674.25797064,1906819.13837482,26,11,23,41.900130190820875,-87.70732118782517,"(41.900130190821, -87.707321187825)"
05/02/2015,Completed,05/07/2015,15-01741797,Rodent Baiting/Rat Complaint,4,4,3,Dispatch Crew,Inspected and baited,2342 S CENTRAL PARK AVE,60623,1152738.84296606,1888201.65338382,22,10,30,41.84908033257519,-87.71492275104796,"(41.849080332575, -87.714922751048)"
05/02/2015,Completed,05/07/2015,15-01745012,Rodent Baiting/Rat Complaint,4,6,7,Dispatch Crew,Inspected and baited,1132 W LILL AVE,60614,1168319.44168735,1917095.07042539,32,19,7,41.92804378130247,-87.65690448391491,"(41.928043781302, -87.656904483915)"
05/02/2015,Completed,05/06/2015,15-01742127,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",1420 W WINNEMAC AVE,60640,1165888.36997233,1933610.26999967,46,20,3,41.973414515779524,-87.66536475233535,"(41.97341451578, -87.665364752335)"
05/02/2015,Completed,05/06/2015,15-01742458,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",6763 N FAIRFIELD AVE,60645,1156771.29002664,1944762.10756962,50,24,2,42.00420583278172,-87.69858651067946,"(42.004205832782, -87.698586510679)"
05/02/2015,Completed,05/07/2015,15-01741466,Rodent Baiting/Rat Complaint,1,0,0,Dispatch Crew,Inspected and baited,4628 N KENTON AVE,60630,1144869.11116664,1930370.16850768,45,17,16,41.9649471362948,-87.74274022688842,"(41.964947136295, -87.742740226888)"
05/02/2015,Completed,05/06/2015,15-01740598,Rodent Baiting/Rat Complaint,2,6,2,Dispatch Crew,Inspected and baited,4850 W HADDON AVE,60651,1143770.63790176,1907212.32166991,37,15,25,41.90142047767342,-87.74736103405384,"(41.901420477673, -87.747361034054)"
05/02/2015,Completed,05/07/2015,15-01745500,Rodent Baiting/Rat Complaint,0,3,0,Dispatch Crew,"Area inspected, no cause and no baiting",7747 S THROOP ST,60620,1169226.66803172,1853403.5811749,17,6,71,41.753248803365366,-87.6554180552997,"(41.753248803365, -87.6554180553)"
05/02/2015,Completed,05/07/2015,15-01747867,Rodent Baiting/Rat Complaint,1,0,0,Dispatch Crew,Inspected and baited,4818 W GUNNISON ST,60630,1143366.9055172,1931811.10422285,45,16,12,41.96892946085927,-87.74822734562099,"(41.968929460859, -87.748227345621)"
05/02/2015,Completed,05/07/2015,15-01745334,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",2112 W BARRY AVE,60618,1161681.94813126,1920568.27598967,32,19,5,41.937715571887615,-87.6811976898898,"(41.937715571888, -87.68119768989)"
05/02/2015,Completed,05/07/2015,15-01745318,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",2110 W BARRY AVE,60618,1161703.24813126,1920568.77598967,32,19,5,41.93771649926646,-87.68111939451632,"(41.937716499266, -87.681119394516)"
05/02/2015,Completed,05/07/2015,15-01744767,Rodent Baiting/Rat Complaint,2,3,1,Dispatch Crew,Inspected and baited,5300 S KOLIN AVE,60632,1148263.43821354,1869115.29997844,23,8,62,41.79679194148326,-87.73183849815756,"(41.796791941483, -87.731838498158)"
05/03/2015,Completed,05/06/2015,15-01767459,Rodent Baiting/Rat Complaint,1,3,2,Dispatch Crew,Inspected and baited,3849 N DAMEN AVE,60618,1162326.73219093,1925660.03999184,47,19,5,41.95167417049401,-87.67868507038091,"(41.951674170494, -87.678685070381)"
05/03/2015,Completed,05/07/2015,15-01766119,Rodent Baiting/Rat Complaint,4,0,5,Dispatch Crew,Inspected and baited,2951 W BELLE PLAINE AVE,60618,1155882.56528456,1927103.31521506,33,17,16,41.95576723875248,-87.70233473305487,"(41.955767238752, -87.702334733055)"
05/03/2015,Completed,05/07/2015,15-01770306,Rodent Baiting/Rat Complaint,5,2,6,Dispatch Crew,Inspected and baited,2331 N LEAVITT ST,60647,1161306.60290829,1915447.22008953,32,14,22,41.92367089232415,-87.68271997100273,"(41.923670892324, -87.682719971003)"
05/03/2015,Completed,05/06/2015,15-01779858,Rodent Baiting/Rat Complaint,7,12,10,Dispatch Crew,Inspected and baited,5227 S ROCKWELL ST,60632,1159923.49560195,1869913.18291584,14,9,63,41.798749593307406,-87.68905756614738,"(41.798749593307, -87.689057566147)"
05/03/2015,Completed,05/06/2015,15-01767538,Rodent Baiting/Rat Complaint,2,3,2,Dispatch Crew,Inspected and baited,4721 S KOMENSKY AVE,60632,1150156.41496683,1873018.37939615,14,8,57,41.80746601253138,-87.72479532901204,"(41.807466012531, -87.724795329012)"
05/03/2015,Completed,05/05/2015,15-01772854,Rodent Baiting/Rat Complaint,0,1,1,Dispatch Crew,"Area inspected, no cause and no baiting",420 N NOBLE ST,60642,1166986.62997378,1902857.95999449,27,12,24,41.88900499526351,-87.66221137884696,"(41.889004995264, -87.662211378847)"
05/03/2015,Completed,05/07/2015,15-01766113,Rodent Baiting/Rat Complaint,0,1,0,Dispatch Crew,"Area inspected, no cause and no baiting",1750 W 119TH ST,60643,1166728.84003413,1825767.99997934,34,22,75,41.67746605511637,-87.66535736863472,"(41.677466055116, -87.665357368635)"
05/03/2015,Completed,05/06/2015,15-01766173,Rodent Baiting/Rat Complaint,0,9,10,Dispatch Crew,Inspected and baited,3036 W LYNDALE ST,60647,1155757.62209441,1914933.92692496,35,14,22,41.92237609530383,-87.7031229431599,"(41.922376095304, -87.70312294316)"
05/03/2015,Completed,05/07/2015,15-01763435,Rodent Baiting/Rat Complaint,1,2,2,Dispatch Crew,Inspected and baited,3121 W MOFFAT ST,60647,1155116.89069093,1912128.5899715,26,14,22,41.914690917049256,-87.70555265016675,"(41.914690917049, -87.705552650167)"
05/03/2015,Completed,05/06/2015,15-01770857,Rodent Baiting/Rat Complaint,3,3,2,Dispatch Crew,Inspected and baited,650 N ASHLAND AVE,60622,1165610.34437495,1904517.64158667,1,12,24,41.89358871197693,-87.66721830353514,"(41.893588711977, -87.667218303535)"
05/03/2015,Completed,05/05/2015,15-01766118,Rodent Baiting/Rat Complaint,0,3,0,Dispatch Crew,"Area inspected, no cause and no baiting",5847 N CICERO AVE,60646,1143296.92192164,1938535.25769551,39,17,12,41.98738235692342,-87.74831581864673,"(41.987382356923, -87.748315818647)"
05/03/2015,Completed,05/06/2015,15-01775708,Rodent Baiting/Rat Complaint,3,3,3,Dispatch Crew,Inspected and baited,5536 N SHERIDAN RD,60640,1168633.95167903,1937095.29006685,48,20,77,41.98291831426441,-87.65516719472072,"(41.982918314264, -87.655167194721)"
05/03/2015,Completed,05/06/2015,15-01766105,Rodent Baiting/Rat Complaint,5,10,5,Dispatch Crew,Inspected and baited,1955 N MOZART ST,60647,1157110.56988198,1912865.70439057,35,14,22,41.91667333938472,-87.69820806674528,"(41.916673339385, -87.698208066745)"
